0,1081.191935
10,989.6827775
20,1018.43802
30,954.2494433
40,847.2638314
50,945.2618685
60,842.1781284
70,886.7468635
80,968.9747159
90,1052.121666
100,1089.623788
110,1144.062935
120,1181.923855
130,1180.887802
140,1242.404121
150,1241.991948
160,1234.34193
170,1250.164789
180,1175.054041
190,1179.538893
200,1023.132445
210,1070.902423
220,1003.960159
230,950.4272723
240,960.2083107
250,985.8194561
260,1036.09266
270,1059.124166
280,1084.472222
290,1132.875986
300,1193.187328
310,1248.10256
320,1256.464882
330,1220.884925
340,1195.672196
350,1222.940718
360,1095.715291
370,1068.958372
380,1034.570442
390,1004.031872
400,937.7504999
410,913.2798038
420,839.1233521
430,852.4881231
440,792.9791927
450,947.2486474
460,1028.280117
470,1056.946545
480,1115.706054
490,1140.813745
500,1184.432353
510,1189.238412
520,1270.143299
530,1249.671957
540,1205.779416
550,1207.900658
560,1093.881164
570,1104.014493
580,1054.362367
590,959.2830656
600,970.1546269
610,900.8884504
620,990.4261709
630,1028.396811
640,1048.923257
650,1089.476939
660,1115.706054
670,1183.141581
680,1214.110374
690,1183.202434
700,1153.200763
710,1228.989829
720,1162.094661
730,1068.299583
740,1055.348284
750,968.4709598
760,933.6123393
770,984.00813
780,833.3258666
790,879.8727181
800,1057.604841
810,979.3058766
820,953.1841375
830,953.7211332
840,1095.101822
850,1124.882216
860,1170.71602
870,1192.107378
880,1197.009607
890,1229.399854
900,1230.186978
910,1030.45621
920,1228.703382
930,1187.68346
940,1089.388819
950,1034.423511
960,1000.19998
970,1102.528004
980,981.8350167
990,1004.764649
1000,1074.400298
1010,1152.361055
1020,1086.366421
1030,1150.026087
1040,1144.88078
1050,1207.562835
1060,1198.452335
1070,1190.710712
1080,1208.238387
1090,1176.027211
1100,1227.863185
1110,1130.7272
1120,968.297475
1130,997.6051323
1140,965.989648
1150,932.6950198
1160,906.5539146
1170,923.4717104
1180,905.4943401
1190,1000.19998
1200,1041.637173
1210,1079.50359
1220,1113.610345
1230,1137.590436
1240,1182.627583
1250,1191.39582
1260,1192.5435
1270,1239.541851
1280,1134.484905
1290,1203.840521
1300,1083.468504
1310,1095.065295
1320,1033.247308
1330,1025.155598
1340,891.165529
1350,999.7119585
1360,1048.923257
1370,1043.724101
1380,1004.007968
1390,1154.088385
1400,1265.018577
1410,1123.266665
1420,1190.771179
1430,1166.499036
1440,1173.862002
1450,1121.655919
1460,1142.026269
