0,921.6420129
10,952.302473
20,960.8163196
30,964.0331944
40,976.0737677
50,975.5572766
60,945.7949038
70,934.6314782
80,896.9726863
90,837.6156637
100,829.8915592
110,810.0567881
120,791.0094816
130,786.7909506
140,792.868211
150,817.9290923
160,844.0853037
170,862.5636208
180,888.1441324
190,935.572552
200,956.0753108
210,972.0082304
220,967.2559124
230,965.7908676
240,964.8958493
250,936.0769199
260,993.3539148
270,919.5564148
280,809.4837861
290,819.5315735
300,800.0999938
310,776.9993565
320,790.0683515
330,809.0092707
340,848.801508
350,835.6171372
360,878.8720043
370,904.0796425
380,917.89324
390,940.8166665
400,961.1409886
410,984.8939029
420,971.3742842
430,963.4604299
440,927.2583243
450,902.5563694
460,879.5726235
470,864.8329318
480,827.2557041
490,795.6381087
500,789.9873417
510,807.7722451
520,821.0042631
530,816.0392147
540,812.8566909
550,884.9045146
560,910.489978
570,931.3817692
580,950.4861914
590,969.6267323
600,954.4003353
610,954.6266286
620,949.0458366
630,900.8884504
640,910.9906695
650,864.2407072
660,828.7822392
670,842.4725515
680,788.8219064
690,796.0904471
700,800.2499609
710,824.9121165
720,842.1781284
730,860
740,888.9904386
750,915.3010434
760,942.5497334
770,953.2596708
780,955.5647545
790,964.0331944
800,956.9618592
810,939.8297718
820,946.4121724
830,928.8272175
840,835.6171372
850,833.3258666
860,828.7339742
870,806.7812591
880,809.6320152
890,826.5300962
900,839.3235371
910,849.6964164
920,863.4905906
930,907.7092045
940,922.5529795
950,939.3103853
960,956.0753108
970,951.377948
980,956.0753108
990,931.3817692
1000,945.2618685
1010,910.0065934
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
10,921.6420129
20,952.302473
30,960.8163196
40,964.0331944
50,976.0737677
60,975.5572766
70,945.7949038
80,934.6314782
90,896.9726863
100,837.6156637
110,829.8915592
120,810.0567881
130,791.0094816
140,786.7909506
150,792.868211
160,817.9290923
170,844.0853037
180,862.5636208
190,888.1441324
200,935.572552
210,956.0753108
220,972.0082304
230,967.2559124
240,965.7908676
250,964.8958493
260,936.0769199
270,993.3539148
280,919.5564148
290,809.4837861
300,819.5315735
310,800.0999938
320,776.9993565
330,790.0683515
340,809.0092707
350,848.801508
360,835.6171372
370,878.8720043
380,904.0796425
390,917.89324
400,940.8166665
410,961.1409886
420,984.8939029
430,971.3742842
440,963.4604299
450,927.2583243
460,902.5563694
470,879.5726235
480,864.8329318
490,827.2557041
500,795.6381087
510,789.9873417
520,807.7722451
530,821.0042631
540,816.0392147
550,812.8566909
560,884.9045146
570,910.489978
580,931.3817692
590,950.4861914
600,969.6267323
610,954.4003353
620,954.6266286
630,949.0458366
640,900.8884504
650,910.9906695
660,864.2407072
670,828.7822392
680,842.4725515
690,788.8219064
700,796.0904471
710,800.2499609
720,824.9121165
730,842.1781284
740,860
750,888.9904386
760,915.3010434
770,942.5497334
780,953.2596708
790,955.5647545
800,964.0331944
810,956.9618592
820,939.8297718
830,946.4121724
840,928.8272175
850,835.6171372
860,833.3258666
870,828.7339742
880,806.7812591
890,809.6320152
900,826.5300962
910,839.3235371
920,849.6964164
930,863.4905906
940,907.7092045
950,922.5529795
960,939.3103853
970,956.0753108
980,951.377948
990,956.0753108
1000,931.3817692
1010,945.2618685
1020,910.0065934
