(820,464,-376)
(824,496,-156)
(880,444,-516)
(984,432,-492)
(916,312,-356)
(908,364,-336)
(916,372,-292)
(948,336,-296)
(916,376,-356)
(888,372,-332)
(876,420,-236)
(908,372,-392)
(892,380,-372)
(884,384,-356)
(916,360,-328)
(912,368,-320)
(916,368,-320)
(912,368,-320)
(900,372,-368)
(900,380,-412)
(944,388,-284)
(928,380,-16)
(984,212,-100)
(988,96,-324)
(844,416,-468)
(944,308,-200)
(1044,168,-288)
(1024,180,-284)
(992,304,-376)
(948,296,-152)
(1004,288,-404)
(948,420,-328)
(908,92,-312)
(1056,104,-336)
(968,292,-396)
(828,420,-408)
(952,224,-348)
(996,180,-384)
(952,244,-268)
(960,176,-248)
(972,112,-248)
(956,148,-368)
(928,204,-392)
(980,268,-228)
(840,212,-136)
(904,184,-460)
(964,128,-400)
(1056,160,-296)
(1032,100,-160)
(964,172,-244)
(968,168,-316)
(944,212,-292)
(972,172,-304)
(988,128,-280)
(980,152,-304)
(980,168,-340)
(980,168,-268)
(964,176,-264)
(972,148,-268)
(1000,128,-240)
(1024,100,-312)
(1056,168,-244)
(996,144,-268)
(988,152,-232)
(1000,172,-344)
(1036,104,-296)
(1036,80,-252)
(1032,128,-256)
(968,208,-236)
(1008,116,-292)
(1000,196,-220)
(972,180,-228)
(976,168,-288)
(988,148,-264)
(952,160,-280)
(996,120,-328)
(988,128,-236)
(988,148,-224)
(984,144,-224)
(984,124,-260)
(1008,120,-272)
(1008,112,-268)
(1004,136,-260)
(1008,132,-244)
(980,140,-184)
(1056,140,-272)
(1048,76,-264)
(1032,104,-160)
(980,196,-160)
(1008,148,-264)
(964,184,-244)
(988,184,-248)
(992,108,-228)
(984,144,-204)
(992,152,-292)
(988,132,-220)
(988,152,-220)
(984,144,-276)
(980,140,-256)
(1000,120,-248)
(992,152,-176)
(988,132,-180)
(948,192,-276)
(940,220,-276)
(760,336,-248)
(656,756,-324)
(688,1332,-404)
(948,732,-704)
(1576,964,244)
(1304,-264,-504)
(1416,-552,-292)
(1104,-120,-556)
(1044,404,-288)
(780,700,-400)
(856,920,-400)
(952,564,-172)
(712,992,-512)
(940,628,-1168)
(928,684,-480)
(1980,1532,-576)
(1172,-648,-312)
(948,432,-240)
(816,212,-244)
(756,352,-260)
(808,356,-252)
(812,564,-396)
(752,568,-460)
(780,632,-432)
(844,492,-232)
(936,460,-200)
(1128,320,-512)
(1020,456,-268)
(1212,252,-424)
(1132,456,-408)
(1044,476,-352)
(1004,572,-388)
(948,624,-348)
(820,556,-280)
(812,472,-620)
(804,408,-452)
(1492,652,104)
(864,68,200)
(836,284,-464)
(800,280,-168)
(860,392,-400)
(868,440,-276)
(884,404,-272)
(924,376,-384)
(900,460,-320)
(1016,408,-412)
(1056,440,-424)
(1048,504,-384)
(1072,432,-360)
(1048,508,-312)
(1016,528,-336)
(996,508,-356)
(972,488,-360)
(968,412,-320)
(868,412,-336)
(788,408,-340)
(820,348,-472)
(812,356,-420)
(800,412,-352)
(820,444,-240)
(828,468,-196)
(860,456,-348)
(876,448,-416)
(904,444,-456)
(996,464,-404)
(1004,500,-360)
(1044,464,-328)
(1060,496,-388)
(1056,480,-360)
(1048,472,-412)
(1012,508,-412)
(908,548,-404)
(972,424,-380)
(912,400,-316)
(876,396,-280)
(840,364,-240)
(844,332,-276)
(812,340,-280)
(804,360,-284)
(820,320,-292)
(888,304,-468)
(828,460,-348)
(932,412,-344)
(964,472,-296)
(1004,444,-384)
(1036,448,-416)
(1040,448,-440)
(1064,448,-436)
(1040,512,-364)
(1020,492,-372)
(1012,464,-384)
(972,440,-376)
(936,444,-360)
(896,444,-388)
(852,400,-308)
(832,428,-332)
(804,404,-300)
(800,404,-300)
(792,432,-308)
(812,448,-324)
(840,432,-328)
(912,412,-364)
(908,456,-320)
(920,492,-384)
(1020,452,-336)
(1016,528,-392)
(1004,520,-376)
(1056,488,-368)
(1044,468,-428)
(1008,476,-416)
(988,440,-356)
(952,456,-332)
(940,424,-332)
(860,392,-328)
(840,380,-328)
(828,372,-308)
(824,332,-300)
(804,360,-292)
(852,340,-284)
(844,372,-292)
(864,420,-300)
(892,424,-320)
(940,444,-348)
(996,412,-392)
(1000,464,-412)
(1028,488,-372)
(1056,452,-388)
(1040,492,-356)
(1024,472,-380)
(996,480,-392)
(980,456,-380)
(956,440,-364)
(920,460,-360)
(880,432,-324)
(836,404,-316)
(824,408,-324)
(796,420,-320)
(800,408,-316)
(828,428,-328)
(836,432,-328)
(872,448,-324)
(912,448,-340)
(972,464,-352)
(1004,464,-356)
(988,512,-384)
(1024,492,-388)
(1036,492,-396)
(1032,496,-416)
(1004,472,-364)
(968,468,-356)
(960,436,-336)
(916,412,-308)
(900,408,-348)
(856,372,-320)
(836,356,-296)
(816,384,-280)
(824,364,-276)
(828,356,-296)
(856,368,-308)
(868,380,-332)
(892,444,-340)
(924,412,-324)
(964,428,-356)
(996,448,-312)
(992,504,-432)
(1096,360,-364)
(1008,480,-384)
(996,512,-376)
(1048,428,-376)
(980,472,-364)
(952,412,-376)
(904,480,-352)
(892,420,-352)
(840,408,-320)
(824,404,-316)
(816,404,-304)
(816,408,-312)
(816,412,-320)
(824,448,-348)
(864,444,-344)
(896,440,-336)
(924,452,-364)
(952,456,-356)
(980,488,-356)
(1016,504,-332)
(1040,460,-360)
(1040,456,-376)
(988,544,-432)
(1020,396,-428)
(944,448,-372)
(948,412,-320)
(892,428,-296)
(884,388,-296)
(856,372,-328)
(836,340,-336)
(820,368,-300)
(824,368,-280)
(848,364,-284)
(852,376,-280)
(876,396,-324)
(924,400,-340)
(948,428,-364)
(984,448,-384)
(1016,432,-316)
(996,460,-324)
(1044,468,-356)
(1016,448,-392)
(980,504,-408)
(988,452,-396)
(984,456,-352)
(920,444,-344)
(900,428,-308)
(868,432,-320)
(852,428,-324)
(832,408,-332)
(820,408,-320)
(812,424,-308)
(828,420,-308)
(856,416,-332)
(888,432,-344)
(908,476,-352)
(936,448,-356)
(980,448,-384)
(992,476,-392)
(1000,492,-360)
(1016,484,-360)
(1000,492,-348)
(996,456,-380)
(980,440,-384)
(960,428,-372)
(908,428,-312)
(896,384,-296)
(860,380,-316)
(712,320,-508)
(-1004,-1548,-292)
(1000,2040,2040)
(1524,620,-2040)
(584,404,232)
(1684,12,-1212)
(1124,668,-620)
(1064,632,-60)
(1456,332,4)
(792,272,-40)
(728,692,-868)
(1076,164,-20)
(964,376,-320)
(872,732,-360)
(1076,184,672)
(724,-40,-444)
(1164,132,268)
(916,324,-560)
(872,484,-260)
(364,-316,-92)
(1088,-16,-668)
(736,752,-616)
(840,516,-164)
(708,504,-616)
(872,516,-408)
(888,404,-168)
(868,528,-428)
(892,432,-380)
(848,528,-392)
(816,564,-240)
